#	sample	cell	Sts_score	comments_unified	comments_ADS	final	medbin	mapped	suppl	dupl	mapq	read2	good	pass1	nb_p	nb_r	nb_a	hgsvc_sample	lib_id
342	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20355	1.0	good	no_comments_made	1	23	1095772	667	324954	74869	347022	348260	1	0.16025	4.55807	0.1	NA19036	02PE20355
343	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20356	0.0	low_cov	low_cov	0	1	69117	49	3445	5464	29989	30170	0	0.0	0.0	0.0	NA19036	02PE20356
344	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20357	0.0	low_cov	low_cov	0	1	79982	62	11469	4838	31750	31863	0	0.0	0.0	0.0	NA19036	02PE20357
345	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20358	0.0	over_BrdU	large_gaps_-_2x_BrdU	0	19	1005960	518	358461	67168	289435	290378	1	0.16025	3.81023	0.1	NA19036	02PE20358
346	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20359	1.0	good	no_comments_made	1	28	1512681	918	551599	100321	429216	430627	1	0.16025	5.63648	0.1	NA19036	02PE20359
347	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20360	1.0	good	no_comments_made	1	26	1314417	863	442776	90216	389546	391016	1	0.16025	5.11571	0.1	NA19036	02PE20360
348	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20361	1.0	good	no_comments_made	1	20	1043085	624	355824	69151	308212	309274	1	0.16025	4.052	0.1	NA19036	02PE20361
349	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20362	0.0	over_BrdU	large_gaps_-_2x_BrdU	0	27	1297210	650	458514	71389	382616	384041	1	0.16025	5.04729	0.1	NA19036	02PE20362
350	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20363	1.0	good	no_comments_made	1	31	1551607	967	501613	105178	471107	472742	1	0.16025	6.19124	0.1	NA19036	02PE20363
351	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20364	0.0	low_Q	low_Q	0	3	127275	79	9692	8089	54576	54839	1	0.16025	0.7192	0.1	NA19036	02PE20364
352	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20365	1.0	good	no_comments_made	1	10	400730	238	52878	29011	158981	159622	1	0.16025	2.08859	0.1	NA19036	02PE20365
353	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20366	0.0	over_BrdU	large_gaps_-_2x_BrdU	0	23	1201347	638	436604	73742	344607	345756	1	0.16025	4.52713	0.1	NA19036	02PE20366
354	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20367	0.0	low_Q	low_Q	0	7	410111	325	128485	24691	128126	128484	1	0.16025	1.68135	0.1	NA19036	02PE20367
355	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20368	0.0	over_BrdU	large_gaps_-_2x_BrdU	0	27	1309535	483	464240	71894	385711	387207	1	0.16025	5.09589	0.1	NA19036	02PE20368
356	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20369	0.0	wgs	100c?	0	189	6312582	3972	265923	491036	2771622	2780029	1	0.16025	36.4138	0.1	NA19036	02PE20369
357	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20370	1.0	good	chr_instability_but_OK_I_think	1	32	1607561	922	552066	107887	472512	474174	1	0.16025	6.20078	0.1	NA19036	02PE20370
358	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20371	1.0	good	chr_instability_but_OK_I_think	1	62	3078367	2118	1158685	180421	867104	870039	1	0.16025	11.4016	0.1	NA19036	02PE20371
359	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20372	0.0	wgs	wgs_	0	23	904727	764	180976	54197	333756	335034	1	0.16025	4.388	0.1	NA19036	02PE20372
360	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20373	0.0	over_BrdU	large_gaps_-_2x_BrdU	0	7	307050	162	46118	22250	119026	119494	1	0.16025	1.5658	0.1	NA19036	02PE20373
361	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20374	1.0	good	no_comments_made	1	33	1676821	906	623290	100005	475501	477119	1	0.16025	6.25061	0.1	NA19036	02PE20374
362	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20375	1.0	good	no_comments_made	1	31	1643421	1031	612849	105934	460722	462885	1	0.16025	6.05722	0.1	NA19036	02PE20375
363	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20376	0.0	under_BrdU	incompl_BrdU	0	17	940379	552	356346	53228	264691	265562	1	0.16025	3.48332	0.1	NA19036	02PE20376
364	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20377	0.0	over_BrdU	large_gaps_-_2x_BrdU	0	19	923732	318	322143	47683	276352	277236	1	0.16025	3.64286	0.1	NA19036	02PE20377
365	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20378	1.0	good	no_comments_made	1	17	856244	569	267607	63453	261822	262793	1	0.16025	3.4275	0.1	NA19036	02PE20378
366	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20379	1.0	high_Q	nice	1	59	3280916	2177	1383945	169568	861121	864105	1	0.16025	11.3348	0.1	NA19036	02PE20379
367	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20380	0.0	wgs	triploid?	0	8	340242	193	71377	14912	126643	127117	1	0.16025	1.66806	0.1	NA19036	02PE20380
368	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20381	0.0	over_BrdU	large_gaps_-_2x_BrdU	0	12	498681	171	109109	30723	179007	179671	1	0.16025	2.36159	0.1	NA19036	02PE20381
369	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20382	0.0	under_BrdU	incompl_BrdU	0	26	1316991	780	457888	84461	386253	387609	1	0.16025	5.06815	0.1	NA19036	02PE20382
370	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20383	0.5	under_BrdU	some_incompl_BrdU	1	29	1565787	862	580781	100773	441045	442326	1	0.16025	5.78994	0.1	NA19036	02PE20383
371	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20384	0.5	over_BrdU	some_gaps_but_OK_I_think'	1	38	1913851	1137	649832	129576	565572	567734	1	0.16025	7.43102	0.1	NA19036	02PE20384
372	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20385	0.0	low_Q	high_bg	0	7	381654	212	123034	24843	116568	116997	1	0.16025	1.52927	0.1	NA19036	02PE20385
373	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20386	0.5	under_BrdU	some_incompl_BrdU	1	19	922617	492	285109	60985	287583	288448	1	0.16025	3.77734	0.1	NA19036	02PE20386
374	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20387	0.0	wgs	100c?_Wgs	0	78	5303304	4080	2807928	242428	1122346	1126522	1	0.16025	14.7754	0.1	NA19036	02PE20387
375	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20388	0.0	wgs	triploid?	0	47	2130929	1745	672286	122371	665937	668590	1	0.16025	8.75843	0.1	NA19036	02PE20388
376	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20389	1.0	good	no_comments_made	1	13	607754	393	145145	44502	208503	209211	1	0.16025	2.73631	0.1	NA19036	02PE20389
377	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20390	1.0	good	no_comments_made	1	18	958615	671	353188	66247	268775	269734	1	0.16025	3.52473	0.1	NA19036	02PE20390
378	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20391	1.0	good	no_comments_made	1	42	2224586	1241	810560	145583	632548	634654	1	0.16025	8.31349	0.1	NA19036	02PE20391
379	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20392	0.0	over_BrdU	large_gaps_-_2x_BrdU	0	34	1748958	1069	619910	115347	505450	507182	1	0.16025	6.63762	0.1	NA19036	02PE20392
380	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20393	0.0	low_Q	low_Q	0	3	163798	94	38360	8966	58068	58310	1	0.16025	0.76435	0.1	NA19036	02PE20393
381	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20394	1.0	good	no_comments_made	1	46	2383330	1636	917595	125492	668263	670344	1	0.16025	8.79045	0.1	NA19036	02PE20394
382	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20395	0.0	wgs	triploid?	0	45	2885009	1782	1493271	118853	634412	636691	1	0.16025	8.36015	0.1	NA19036	02PE20395
383	HVWVWAFXY_GM19036Bx02_19s004318-1-1	GM19036Bx02PE20396	0.0	wgs	triploid?	0	29	1284131	651	394451	63026	412441	413562	1	0.16025	5.42898	0.1	NA19036	02PE20396
384	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20501	1.0	good	no_comments_made	1	30	1507120	804	513788	106856	441518	444154	1	0.06659	2.15274	0.1	NA19650	02PE20501
385	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20502	0.0	under_BrdU	incompl_BrdU	0	21	1012471	489	300377	68955	320302	322348	1	0.06659	1.56476	0.1	NA19650	02PE20502
386	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20503	0.0	under_BrdU	incompl_BrdU	0	42	2214105	1101	804067	140692	632446	635799	1	0.06659	3.08608	0.1	NA19650	02PE20503
387	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20504	1.0	good	no_comments_made	1	22	1224277	644	479222	79223	331751	333437	1	0.06659	1.61822	0.1	NA19650	02PE20504
388	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20505	0.0	over_BrdU	2x_BrdU	0	28	1440484	678	582119	71690	391823	394174	1	0.06659	1.9165	0.1	NA19650	02PE20505
389	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20506	1.0	good	no_comments_made	1	38	2037615	1077	777360	135919	560123	563136	1	0.06659	2.73037	0.1	NA19650	02PE20506
390	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20507	1.0	good	no_comments_made	1	39	2036815	1158	759042	136572	568430	571613	1	0.06659	2.77	0.1	NA19650	02PE20507
391	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20508	0.0	under_BrdU	incompl_BrdU	0	28	1430227	684	477011	96863	426390	429279	1	0.06659	2.08211	0.1	NA19650	02PE20508
392	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20509	0.0	under_BrdU	incompl_BrdU	0	29	1529850	712	570768	98094	428992	431284	1	0.06659	2.0936	0.1	NA19650	02PE20509
393	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20510	1.0	good	no_comments_made	1	59	2920759	1680	1003361	198772	855994	860952	1	0.06659	4.175	0.1	NA19650	02PE20510
394	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20511	1.0	good	no_comments_made	1	25	1291687	733	457920	90283	370319	372432	1	0.06659	1.80593	0.1	NA19650	02PE20511
395	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20512	1.0	good	no_comments_made	1	25	1330393	693	485686	89043	376418	378553	1	0.06659	1.83657	0.1	NA19650	02PE20512
396	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20513	0.0	low_Q	low_Q	0	12	675456	535	227390	42779	201825	202927	1	0.06659	0.98131	0.1	NA19650	02PE20513
397	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20514	0.0	over_BrdU	2x_BrdU	0	21	1059485	655	349704	78230	314607	316289	1	0.06659	1.53152	0.1	NA19650	02PE20514
398	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20515	0.0	over_BrdU	2x_BrdU	0	29	1351734	610	441489	85491	410671	413473	1	0.06659	2.00759	0.1	NA19650	02PE20515
399	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20516	0.0	low_cov	empty	0	0	11265	4	144	834	5114	5169	0	0.0	0.0	0.0	NA19650	02PE20516
400	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20517	0.5	OK	just_ok	1	5	297547	120	96439	20257	89610	91121	1	0.06659	0.4432	0.1	NA19650	02PE20517
401	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20518	0.0	under_BrdU	incompl_BrdU	0	13	694568	327	230358	46496	208116	209271	1	0.06659	1.01588	0.1	NA19650	02PE20518
402	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20519	1.0	OK	some_bg	1	10	493112	228	142785	33790	157707	158602	1	0.06659	0.76974	0.1	NA19650	02PE20519
403	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20520	1.0	good	no_comments_made	1	36	1971776	1117	787868	125673	527099	530019	1	0.06659	2.5706	0.1	NA19650	02PE20520
404	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20521	0.0	over_BrdU	2x_BrdU	0	30	1568531	687	593681	99495	435981	438687	1	0.06659	2.12958	0.1	NA19650	02PE20521
405	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20522	0.0	over_BrdU	2x_BrdU	0	19	829014	524	196757	66237	281963	283533	1	0.06659	1.37303	0.1	NA19650	02PE20522
406	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20523	0.0	wgs	100c	0	296	9676222	5440	404623	737202	4250884	4278073	1	0.06659	20.761	0.1	NA19650	02PE20523
407	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20524	1.0	good	no_comments_made	1	30	1456647	770	464713	102320	443056	445788	1	0.06659	2.16121	0.1	NA19650	02PE20524
408	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20525	0.0	over_BrdU	2x_BrdU	0	19	950667	465	316948	58660	286502	288092	1	0.06659	1.40002	0.1	NA19650	02PE20525
409	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20526	1.0	good	no_comments_made	1	30	1487509	696	502870	98264	441584	444095	1	0.06659	2.15437	0.1	NA19650	02PE20526
410	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20527	0.0	low_Q	low_Q	0	7	398629	168	120665	25489	125806	126501	1	0.06659	0.61566	0.1	NA19650	02PE20527
411	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20528	1.0	good	no_comments_made	1	22	1176542	500	440871	76721	328226	330224	1	0.06659	1.60254	0.1	NA19650	02PE20528
412	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20529	1.0	good	no_comments_made	1	27	1451618	716	541092	96467	405470	407873	1	0.06659	1.97754	0.1	NA19650	02PE20529
413	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20530	1.0	good	no_comments_made	1	21	1109115	729	362631	84960	329527	331268	1	0.06659	1.60158	0.1	NA19650	02PE20530
414	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20531	0.5	over_BrdU	2x_BrdU_-some,_but_I_think_ok	1	26	1333658	792	469691	95179	382905	385091	1	0.06659	1.86621	0.1	NA19650	02PE20531
415	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20532	0.0	low_Q	low_Q	0	14	722798	505	217802	51542	225773	227176	1	0.06659	1.09934	0.1	NA19650	02PE20532
416	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20533	0.0	low_cov	empty	0	0	8320	5	65	615	3801	3834	0	0.0	0.0	0.0	NA19650	02PE20533
417	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20534	1.0	good	no_comments_made	1	34	1671230	922	564545	115279	493760	496724	1	0.06659	2.40868	0.1	NA19650	02PE20534
418	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20535	0.0	low_cov	empty	0	0	8408	1	95	667	3804	3841	0	0.0	0.0	0.0	NA19650	02PE20535
419	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20536	1.0	good	no_comments_made	1	20	891724	509	223285	66205	299887	301838	1	0.06659	1.46294	0.1	NA19650	02PE20536
420	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20537	1.0	good	no_comments_made	1	26	1372883	690	506318	89028	387400	389447	1	0.06659	1.89023	0.1	NA19650	02PE20537
421	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20538	1.0	good	no_comments_made	1	41	2183254	1257	833424	145660	599714	603199	1	0.06659	2.92412	0.1	NA19650	02PE20538
422	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20539	1.0	good	no_comments_made	1	24	1226546	598	438434	81224	352122	354168	1	0.06659	1.71783	0.1	NA19650	02PE20539
423	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20540	0.0	over_BrdU	2x_BrdU	0	26	1181803	556	374962	68702	367709	369874	1	0.06659	1.80048	0.1	NA19650	02PE20540
424	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20541	0.5	over_BrdU	2x_BrdU_-some,_but_I_think_ok	1	29	1440974	755	494503	97769	422839	425108	1	0.06659	2.06051	0.1	NA19650	02PE20541
425	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20542	0.0	low_Q	low_Q	0	5	281373	125	90227	18312	85906	86803	1	0.06659	0.422	0.1	NA19650	02PE20542
426	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20543	1.0	good	no_comments_made	1	41	2040791	1227	690376	138200	603682	607306	1	0.06659	2.94392	0.1	NA19650	02PE20543
427	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20544	1.0	good	no_comments_made	1	31	1598137	852	580637	107077	453499	456072	1	0.06659	2.21171	0.1	NA19650	02PE20544
428	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20545	1.0	good	no_comments_made	1	28	1486673	697	558678	96924	414073	416301	1	0.06659	2.01988	0.1	NA19650	02PE20545
429	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20546	0.0	low_cov	low_cov	0	0	64511	26	15279	3223	22925	23058	0	0.0	0.0	0.0	NA19650	02PE20546
430	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20547	1.0	good	no_comments_made	1	20	945371	348	288734	61701	296493	298095	1	0.06659	1.4493	0.1	NA19650	02PE20547
431	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20548	1.0	good	no_comments_made	1	26	1249643	697	386768	90881	384571	386726	1	0.06659	1.87385	0.1	NA19650	02PE20548
432	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20549	1.0	good	no_comments_made	1	41	2046246	1089	701375	139193	600605	603984	1	0.06659	2.92885	0.1	NA19650	02PE20549
433	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20550	0.5	OK	just_OK	1	16	884162	522	311097	59978	255523	257042	1	0.06659	1.24646	0.1	NA19650	02PE20550
434	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20551	1.0	good	no_comments_made	1	39	1986379	1098	698656	136481	573413	576731	1	0.06659	2.79645	0.1	NA19650	02PE20551
435	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20552	1.0	good	no_comments_made	1	24	1360028	628	545751	85103	363265	365281	1	0.06659	1.77221	0.1	NA19650	02PE20552
436	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20553	1.0	good	no_comments_made	1	29	1516624	695	549155	98167	433070	435537	1	0.06659	2.11395	0.1	NA19650	02PE20553
437	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20554	0.0	low_cov	low_cov	0	0	43437	35	1084	3638	19251	19429	0	0.0	0.0	0.0	NA19650	02PE20554
438	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20555	0.0	low_Q	low_Q	0	2	172143	51	47903	7399	58242	58548	0	0.0	0.0	0.0	NA19650	02PE20555
439	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20556	0.0	over_BrdU	2x_BrdU	0	29	1330846	426	440178	69663	408995	411584	1	0.06659	2.00691	0.1	NA19650	02PE20556
440	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20557	1.0	good	no_comments_made	1	28	1355345	762	418439	93493	420200	422451	1	0.06659	2.04916	0.1	NA19650	02PE20557
441	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20558	1.0	good	no_comments_made	1	10	530755	287	179144	36683	156879	157762	1	0.06659	0.76464	0.1	NA19650	02PE20558
442	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20559	0.0	low_Q	low_Q	0	5	305017	208	87708	16471	100048	100582	1	0.06659	0.48785	0.1	NA19650	02PE20559
443	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20560	1.0	good	no_comments_made	1	39	2014117	1124	737161	135093	568781	571958	1	0.06659	2.77309	0.1	NA19650	02PE20560
444	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20561	1.0	good	no_comments_made	1	33	1730644	980	631198	118358	488554	491554	1	0.06659	2.38292	0.1	NA19650	02PE20561
445	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20562	1.0	good	no_comments_made	1	37	1841736	944	639658	126064	536016	539054	1	0.06659	2.61377	0.1	NA19650	02PE20562
446	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20563	1.0	good	no_comments_made	1	24	1271958	581	465361	81964	360973	363079	1	0.06659	1.76162	0.1	NA19650	02PE20563
447	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20564	0.0	low_cov	empty	0	0	6902	14	2789	822	1636	1641	0	0.0	0.0	0.0	NA19650	02PE20564
448	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20565	0.0	low_Q	low_Q	0	12	599866	388	189490	41376	183792	184820	1	0.06659	0.89666	0.1	NA19650	02PE20565
449	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20566	0.0	over_BrdU	2x_BrdU	0	44	2067678	2313	686865	146759	613856	617885	1	0.06659	2.98921	0.1	NA19650	02PE20566
450	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20567	0.0	under_BrdU	incompl_BrdU	0	35	1691250	843	556654	111054	509764	512935	1	0.06659	2.49066	0.1	NA19650	02PE20567
451	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20568	1.0	good	no_comments_made	1	36	1891796	995	710850	125557	525688	528706	1	0.06659	2.56495	0.1	NA19650	02PE20568
452	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20569	1.0	good	no_comments_made	1	23	1246171	870	441736	93054	354369	356142	1	0.06659	1.72402	0.1	NA19650	02PE20569
453	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20570	0.0	under_BrdU	incompl_BrdU	0	27	1365017	772	449341	97671	407473	409760	1	0.06659	1.98582	0.1	NA19650	02PE20570
454	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20571	1.0	good	no_comments_made	1	19	954040	445	314365	66310	285440	287480	1	0.06659	1.39636	0.1	NA19650	02PE20571
455	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20572	1.0	good	no_comments_made	1	29	1440976	763	467627	99489	435155	437942	1	0.06659	2.12232	0.1	NA19650	02PE20572
456	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20573	1.0	good	no_comments_made	1	27	1315152	668	416820	89678	402797	405189	1	0.06659	1.96525	0.1	NA19650	02PE20573
457	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20574	0.5	OK	just_ok	1	11	597819	410	203579	41939	175453	176438	1	0.06659	0.85507	0.1	NA19650	02PE20574
458	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20575	1.0	good	no_comments_made	1	17	907620	534	309887	64541	265620	267038	1	0.06659	1.29387	0.1	NA19650	02PE20575
459	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20576	1.0	good	no_comments_made	1	46	2363497	1451	868237	161967	663957	667885	1	0.06659	3.23696	0.1	NA19650	02PE20576
460	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20577	0.0	over_BrdU	2x_BrdU	0	14	696779	260	240462	34756	210086	211215	1	0.06659	1.02947	0.1	NA19650	02PE20577
461	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20578	0.0	under_BrdU	incompl_BrdU	0	28	1420503	740	482836	98752	417873	420302	1	0.06659	2.03707	0.1	NA19650	02PE20578
462	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20579	0.0	over_BrdU	2x_BrdU	0	28	1274669	351	429021	61915	390524	392858	1	0.06659	1.91386	0.1	NA19650	02PE20579
463	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20580	1.0	good	no_comments_made	1	20	972003	606	301723	67027	300391	302256	1	0.06659	1.46454	0.1	NA19650	02PE20580
464	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20581	0.0	low_cov	empty	0	0	34125	19	6402	2000	12830	12874	0	0.0	0.0	0.0	NA19650	02PE20581
465	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20582	1.0	good	no_comments_made	1	29	1513509	756	544547	99780	432921	435505	1	0.06659	2.11274	0.1	NA19650	02PE20582
466	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20583	0.0	over_BrdU	2x_BrdU	0	14	688062	388	215229	46047	212614	213784	1	0.06659	1.03746	0.1	NA19650	02PE20583
467	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20584	1.0	good	no_comments_made	1	43	2234365	1266	833179	147140	624497	628283	1	0.06659	3.04533	0.1	NA19650	02PE20584
468	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20585	0.0	low_cov	empty	0	0	4909	1	45	377	2184	2302	0	0.0	0.0	0.0	NA19650	02PE20585
469	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20586	0.0	low_Q	low_Q	0	12	699393	349	256175	43906	198943	200020	1	0.06659	0.97165	0.1	NA19650	02PE20586
470	HVVTKAFXY_GM19650Ax02_19s004692-1-1	GM19650Ax02PE20587	0.0	low_cov	empty	0	0	4710	1	77	346	2132	2154	0	0.0	0.0	0.0	NA19650	02PE20587
