cluster3_h1tg000034l	411846	NA19240	h1	-	cyaninv	126951	108113
cluster3_h1tg000034l	411846	NA19240	h1	-	blueinv	191195	149388
cluster3_h1tg000034l	411846	NA19240	h1	-	orange	299837	253078
cluster3_h1tg000034l	411846	NA19240	h1	-	pinkinv	343782	312575
cluster3_h1tg000034l	411846	NA19240	h1	-	greeninv	367946	343782
cluster3_h1tg000034l	411846	NA19240	h1	-	cyaninv	404415	385597
cluster14_h1tg000030l	533641	NA19240	h1	-	pinkinv	24982	54625
cluster14_h1tg000030l	533641	NA19240	h1	-	greeninv	54625	78786
cluster14_h1tg000030l	533641	NA19240	h1	-	cyaninv	96445	115270
cluster14_h1tg000030l	533641	NA19240	h1	-	pinkinv	163971	196354
cluster14_h1tg000030l	533641	NA19240	h1	-	greeninv	198354	222539
cluster14_h1tg000030l	533641	NA19240	h1	-	cyaninv	240181	258993
cluster14_h1tg000030l	533641	NA19240	h1	-	blueinv	277389	319203
cluster14_h1tg000030l	533641	NA19240	h1	-	orange	374519	421853
cluster14_h1tg000030l	533641	NA19240	h1	-	blue	476307	518113
cluster14_h2tg000010l	591022	NA19240	h2	+	blue	15640	57449
cluster14_h2tg000010l	591022	NA19240	h2	+	orange	111905	157979
cluster14_h2tg000010l	591022	NA19240	h2	+	blueinv	214561	256378
cluster14_h2tg000010l	591022	NA19240	h2	+	cyaninv	274774	293588
cluster14_h2tg000010l	591022	NA19240	h2	+	greeninv	311230	335417
cluster14_h2tg000010l	591022	NA19240	h2	+	pinkinv	335417	369801
cluster14_h2tg000010l	591022	NA19240	h2	+	cyaninv	418505	437332
cluster14_h2tg000010l	591022	NA19240	h2	+	greeninv	454991	479154
cluster14_h2tg000010l	591022	NA19240	h2	+	pinkinv	479154	508798
cluster14_h2tg000010l	591022	NA19240	h2	+	beige	527761	556638
cluster14_h2tg000010l	591022	NA19240	h2	+	p.purple	571835	584161
cluster9_h1tg000012l	10720157	NA24385	h1 	+	pink	9788334	9814816
cluster9_h1tg000012l	10720157	NA24385	h1 	+	green	9814816	9839020
cluster9_h1tg000012l	10720157	NA24385	h1 	+	purpleinv	9852892	9891827
cluster9_h1tg000012l	10720157	NA24385	h1 	+	beigeinv	9906986	9934584
cluster9_h1tg000012l	10720157	NA24385	h1 	+	orangeinv	9934584	9984590
cluster9_h1tg000012l	10720157	NA24385	h1 	+	pink	9997332	10023806
cluster9_h1tg000012l	10720157	NA24385	h1 	+	green	10023806	10047976
cluster9_h1tg000012l	10720157	NA24385	h1 	+	cyan	10065615	10084458
cluster9_h1tg000012l	10720157	NA24385	h1 	+	blue	10102861	10144636
cluster9_h1tg000012l	10720157	NA24385	h1 	+	orangeinv	10206962	10254300
cluster9_h1tg000012l	10720157	NA24385	h1 	+	blueinv	10308730	10350573
cluster9_h1tg000012l	10720157	NA24385	h1 	+	cyaninv	10368976	10387790
cluster9_h1tg000012l	10720157	NA24385	h1 	+	greeninv	10405434	10429664
cluster9_h1tg000012l	10720157	NA24385	h1 	+	pinkinv	10429664	10469949
cluster9_h1tg000012l	10720157	NA24385	h1 	+	orange	10478340	10526420
cluster9_h1tg000012l	10720157	NA24385	h1 	+	cyaninv	10551684	10570537
cluster9_h1tg000012l	10720157	NA24385	h1 	+	greeninv	10588206	10612391
cluster9_h1tg000012l	10720157	NA24385	h1 	+	pinkinv	10612391	10648305
cluster9_h1tg000012l	10720157	NA24385	h1 	+	beige	10667254	10696128
cluster9_h1tg000004l	83452554	NA24385	h1 	-	purple	83027224	82988338
cluster9_h1tg000004l	83452554	NA24385	h1 	-	beige	83071299	83042425
cluster9_h1tg000004l	83452554	NA24385	h1 	-	pinkinv	83116740	83090252
cluster9_h1tg000004l	83452554	NA24385	h1 	-	greeninv	83140916	83116740
cluster9_h1tg000004l	83452554	NA24385	h1 	-	cyaninv	83177410	83158569
cluster9_h1tg000004l	83452554	NA24385	h1 	-	blueinv	83237602	83195822
cluster9_h1tg000004l	83452554	NA24385	h1 	-	orange	83338138	83292055
cluster9_h1tg000004l	83452554	NA24385	h1 	-	blue	83434460	83392674
cluster9_h2tg000016l	21710045	NA24385	h2	-	purple	11893778	11854893
cluster9_h2tg000016l	21710045	NA24385	h2	-	beige	11937852	11908979
cluster9_h2tg000016l	21710045	NA24385	h2	-	pinkinv	11983291	11956804
cluster9_h2tg000016l	21710045	NA24385	h2	-	greeninv	12007467	11983291
cluster9_h2tg000016l	21710045	NA24385	h2	-	cyaninv	12043958	12025118
cluster9_h2tg000016l	21710045	NA24385	h2	-	blueinv	12104149	12062370
cluster9_h2tg000016l	21710045	NA24385	h2	-	orange	12204681	12158600
cluster9_h2tg000016l	21710045	NA24385	h2	-	blue	12301000	12259216
cluster9_h2tg000016l	21710045	NA24385	h2	-	cyan	12338196	12319393
cluster9_h2tg000016l	21710045	NA24385	h2	-	green	12380015	12355845
cluster9_h2tg000016l	21710045	NA24385	h2	-	pink	12411239	12380015
cluster9_h2tg000016l	21710045	NA24385	h2	-	beigeinv	12580819	12554550
cluster9_h2tg000016l	21710045	NA24385	h2	-	purpleinv	12634903	12595987
cluster9_h2tg000016l	21710045	NA24385	h2	-	green	12672969	12648773
cluster9_h2tg000016l	21710045	NA24385	h2	-	pink	12708896	12672969
